query,answer,output,new_answer,new_output
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Of the company 's net sales , 38 % was acquired in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Teleste BK Optiflex amplifier products will be used in ongoing capacity upgrade of KDG 's network to bi-directionality .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The area will also include some central buildings , and Honkarakenne has started negotiations on their delivery .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Sunrise Resources operates in Russian near-shore development markets through its wholly-owned Russian subsidiary and has 80 % of its personnel in Russia .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: CapMan 's first real estate fund , which had a total investment capacity of ( EURO ) 500 million and closed in June 2005 , invested in commercial properties in the Helsinki metropolitan area .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The Swedish player became majority owner of UCell in mid-2007 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The Group 's revenue in 2009 amounted to EUR 70 million and the company currently employs approximately 780 people .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Retail chain Suomen L+ñhikauppa was given the index 5.8 , airline SAS 5.8 , TeliaSonera 's broadband 6.1 , German retail chain Lidl 6.1 , Tele Finland 's mobile subscriptions 6.1 , Tallink shipping line 6.3 , and power company Helsinki Energy 6.3 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The major part of the deliveries include different AC and CXE amplifier solutions and products by DINH Telecom , a company acquired by Teleste last spring .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Finnish AC drives manufacturer Vacon is acquiring the AC drives business of TB Wood 's , part of the US group Altra Holdings .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Finland-based companies , L+ñnnen Tehtaat and Raisio , have decided to dissolve the joint venture company ZAO Scandic Feed , which was established to start local animal feed business and feed production in northwest Russia .
Answer:",neutral,negative,neutral,negative
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The agreement includes the entire process of managing Mercator 's supply chain in all regions where the company is currently present .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Unlisted British Biologicals makes B - and D - proteins , and other disease-specific supplements that cover diabetes , hepatitis , asthma and other cardiovascular ailments .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The plant is expected to enter commercial operation by mid-2009 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: s NASDAQ OMX : GEO1V , GyPSii business unit , developers of the award-winning GyPSii mobile social networking application , today announced its availability as a free download via the Samsung Mobile Applications Store .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Mr. McDonald started the evening with his own set , featuring hits from his solo career and his Doobie Brothers years and a selection of R&B cover songs that met with mixed results .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: UK 's Sarantel to outsource part of its processes to Elcoteq plant in Estonia LONDON , Oct 13 , BNS - The British miniature antennas maker Sarantel has signed an agreement to outsource its assembly test and supply chain processes to the plant of Elcoteq in the Estonian capital Tallinn .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Laavainen said Benecol was well known in Europe and the US , where it had been in the market for 15 years .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The emerging markets that Raisio has chosen to enter so far are marked by relatively low per capita food consumption .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Kesko has previously published a stock exchange release concerning the deal on 7 February 2007 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: ALEXANDRIA , Va. , Oct. 6 -- United States Patent no. 7,804,288 , issued on Sept. 28 , was assigned to Vacon Oyj ( Vaasa , Finland ) .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The first group of customers to be trained will be paint-shop owners and their assistants .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The acquisition is part of Ramirent 's Central and Eastern European growth strategy .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: `` After the transaction , Tikkurila has no powder coatings-related operations , '' the company said .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The value of the orders is about EUR 25mn .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The approximately 20,000 dwt vessel has been ordered from India .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Finnish beverage company Olvi is introducing a new long drink Olvi Kultalonkero ( `` golden long drink '' ) in the market in Finland in the spring of 2009 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The chilled meat products category led the meat , fish and poultry market in Finland , accounting for a share of 31.4 % .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: No financial details were disclosed .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The company will issue an inaugural Eurobond deal in the near future subject to market conditions .
Answer:",neutral,Neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: In parallel , TeliaSonera has decided to conduct a compulsory acquisition .
Answer:",neutral,negative,neutral,negative
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The mill 's raw material need will increase by 100,000 m3 of wood .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Unbelievably , the company that makes them - Fiskars Corporation - was formed in 1649 when a Dutch merchant named Peter Thorwoste was given a charter to establish a blast furnace and forging operation in the small Finnish village of Fiskars .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Latin America currently accounts for approximately 40 % of sales at Finnish BSS-OSS and VAS supplier for telecoms operators Tecnotree , company president and CEO Eero Mertano told BNamericas .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Approval by shareholders of Cencorp in accordance with Finnish law .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The government started the sell-off last month , putting an 8 percent stake in TeliaSonera on the auction bloc .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Yvonne Jones is owner of Chameleon Interiors .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The German subsidiary will produce software development services for Ixonos Telecommunications Business Unit 's client projects .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The company is studying the feasibility of focusing most of its processed meat production in the Vantaa facilities and the processing of fresh meat in the Forssa facilities .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The study was not designed to enable formal statistical evaluation of therapeutic activity , the company said .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: I thank Jarmo Ukonaho warmly for his contribution and wish him all the best in the future challenges . ''
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: This organization will assume the responsibility for operations in Russia .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: In 2005 Cargotec 's net sales exceeded EUR 2.3 billion .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: For 2009 , net profit was EUR3m and the company paid a dividend of EUR1 .30 apiece .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The contract is worth some EUR 1 million .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The machinery now ordered will be placed in a new mill with an annual production capacity of 40 000 m3 of overlaid birch plywood .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: A local waste management company , Turun Seudun J+ñtehuolto , has planned to set up a 150,000 tonne waste-burning facility .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The company 's objective is to offer the best people flow experience by developing and delivering solutions that enable people to move smoothly , safely , comfortably and without waiting in buildings in an increasingly urbanizing environment .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Addus ' services include personal care and assistance with activities of daily living , skilled nursing and rehabilitative therapies , and adult day care .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: According to Finnish L+ñnnen Tehtaat 's CEO Matti Karppinen , now that L+ñnnen Tehtaat has sold the majority of its feed and grain business , it will quickly start to look for acquisitions .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: `` Low energy consumption and flexible loading are just a few of the advantages of the CHF Pro . ''
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: No changes in media activity were seen in October compared with September .
Answer:",neutral,Neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Aho is proud of the company 's new product , Lordi-Cola .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Why not give your bedroom a cool makeover for summer .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Panostaja did not disclose the purchase price .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: UPM-Kymmene www.upm-kymmene.com produces magazine papers and newsprint , as well as fine and specialty papers , converting materials and wood products .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Previously , the plant was expected to be completed by the end of 2008 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The pine oil project is related to the upgrade of the chemical recovery plant of UPM at its pulp mill in Kymi , southern Finland .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The company 's operating profit for 2006 stood at 39.6 mln euro ( $ 57.9 mln ) .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Also Finnish Industry Investment , a government-owned investment company , will participate in the project .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Please inform IR Johanna Koskinen of your participation no later than 20 April at 10 a.m. A telephone conference for financial analysts and investors , conducted in English , will begin at 3:00 p.m. Finnish time ( EET ) .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Besides , as there is no depositor preference in Finland , senior debt and deposits rank on a par , which is also taken into consideration , the agency added .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Finnish bank Alandsbanken said Monday it will buy the Swedish operations of Iceland 's troubled Kaupthing Bank for 414 million kronor $ 49.5 million in cash .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Amer Sports divests an industrial site in Rumilly , France -  This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The second-quarter net sales are expected to be on par with the first quarter of 2009 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Marketing will use Tikkurila 's existing infra structure and local knowledge in Russia .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: As of August 2008 , Glaston 's North Asian sales and service region is upgraded to a new market area , North Asia .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Finnish plumbing and heating systems supplier Uponor announced a company-wide cost reduction program in August 2008 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: ALEXANDRIA , Va. , Jan. 9 -- United States Patent no. 7,862,685 , issued on Jan. 4 , was assigned to Kemira Chemicals Inc. ( Marietta , Ga. ) .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: One price category is for calls on the preferred operator 's network , and another for calls on other operators ' networks .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The company pledged that the new software would render e-mails and other documents much as they appear on desktop computers .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The maximum grade of the veneer yield is calculated , based on the dimensions and grades of the veneer products , as well as by iterating the places of the peeling axes and simulating the peeling process .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Utah 's capital wanted to be the next U.S. headquarters of Amer Sports Corp. , a ski-equipment company .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Mobile data transfer is expected to increase explosively in the LTE era .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Protalix is developing genetically engineered proteins from plant cells .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: NWC ANALYSIS :
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Exel wants to serve its industrial customers with individual products .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The company was supposed to deliver machinery to a veneer mill in the Tomsk region , in Russia .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: `` This transaction supports Huhtamaki 's strategic review of rigid plastic consumer goods operations '' , says Huhtam+ñki Oyj 's CEO Jukka Moisio .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The handset maker did not disclose any financial details .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: POYRY PLC Additional information by : Heikki Malinen , President and CEO , Poyry PLC tel. +358 10 33 21307 Poyry is a global expert in consulting and engineering .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: During the negotiations a reduction of 21 persons has taken place through natural redundancy or termination of fixed-term contracts .
Answer:",neutral,negative,neutral,negative
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Olvi 's target is to strengthen its market share in soft drinks , mineral waters , ciders , long drinks , and energy drinks .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Jun. 14 , 2009 ( AOL Weblogs delivered by Newstex ) -- Looks like the E71 is about to be upstaged as Nokia 's ( NYSE : NOK ) premier business-class smartphone -- someone in Espoo 's just hit the corporate YouTube account with this promo video for an E72 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: SHARE REPURCHASE 11.01.2008 In the Helsinki Stock Exchange On behalf of Sampo plc Danske Bank A-S Helsinki Branch
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Financial terms were n't disclosed .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Currently Glaston employs approximately 1,500 persons .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: According to Ultrascan , with a software acquired from crackers , it has managed to change the mobile phone in a way that the phone was able to get hold of a one-time password sent by a bank via a text message .
Answer:",neutral,negative,neutral,negative
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Okmetic has used the furnaces for the contract manufacturing of solar crystals .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Cymed 's net sales are expected to amount to EUR 3.5 mn in 2006 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The parties have agreed not to disclose the price of the deal , the group said in a press release .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Veidekke , headquartered in Oslo , Norway , is a Scandinavian construction and property development group with some 6,350 employees in Norway , Sweden and Denmark , with an annual turnover of NOK16 .4 bn .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The expansion will be delivered in the fourth quarter of 2006 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The company will build altogether 130 new substations by the end of this year .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: We now have both the opportunity and the responsibility to create a new journalistic culture to serve the readers of Alma Media 's newspapers , `` says Hannu Ollikainen , head of the new Helsinki desk .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: GET MIDNIGHTTRADER IN REALTIME : This report is delayed .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: On January 29 , 2009 The largest Nordic bank Nordea and Finnish retail chain Stockmann launched a regionally unique cooperation project : they are the first to introduce a common MasterCard credit card enabling payments in different states and stores .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The event can also be viewed as a live audio webcast at www.ahlstrom.com .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: `` The rest of this week 's tapings of Jimmy Kimmel Live have been canceled until he is back on his feet .
Answer:",neutral,negative,neutral,negative
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Terms of the acquisition were not disclosed .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The impact of Cableway to Teleste 's net sales in 2009 is estimated to be EUR 4 million .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Affecto will provide a new EFI Data Warehouse and reporting solution , behavioural scoring system supporting operational decision processes and Data Migration from old legacy systems to the new EFI system .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: PA ) , JPMorgan Chase and Co ( NYSE : JPM ) and Pohjoa Bank are joint lead-managers on the senior , unsecured deal .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Alma Media Corporation PRESS RELEASE March 25 , 2010 TYRV+ä+äN SANOMAT PURCHASE CONFIRMED The business operations of Tyrv+ñ+ñn Sanomat Oy will be transferred to Suomen Paikallissanomat Oy .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: ADPnews - Dec 23 , 2009 - Norwegian financial services group SpareBank 1 Gruppen AS OSL : SBGRP said its board of directors appointed today Jarle Haug managing director of its claims collection subsidiary SpareBank 1 Gruppen Finans
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The report will be emailed within 2 business days of an order .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Finnish newspaper publisher Sanoma , of media group SanomaWSOY , is merging its free sheets Uutislehti 100 and Metro as of mid-September 2008 to form a new free sheet to be named Metro .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Customers in a wide range of industries use our stainless steel and services worldwide .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The floor area of the Yliopistonrinne project will be 7,900 sq m 85,030 sq ft and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: The orders are for 26 machine-room-less KONE MonoSpace elevators , which would be installed during 2006 .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Vacon will supply drives to Ruselprom in the power range from 200 kW up to 2 MW .
Answer:",neutral,Neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Panostaja is a financially secure Finnish multi-field corporation that creates healthy companies and company entities .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Swedish Wallenberg family controlled Investor has bought a large stake of C shares in Swedish retail bank SEB .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: There are currently some ten shops selling Tikkurila 's paints in Kazakhstan , and more shops will be opened continuously .
Answer:",neutral,positive,neutral,positive
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: In 2006 , 452 million tonnes CO2 of EUA ( EU Allowance ; emissions credit in EU ) was traded with an underlying market value approx .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Ahlstrom 's 5,700 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: Cargotec 's business areas also include the container handling solutions business area Kalmar and the marine cargo handling and offshore load handling solutions business area MacGREGOR .
Answer:",neutral,neutral,neutral,neutral
"Analyze the sentiment of this statement extracted from a financial news article. Provide your answer as either negative, positive, or neutral.
Text: At the moment , there are approximately 20 Vianor sales offices in Russia .
Answer:",neutral,neutral,neutral,neutral
